ensembl_gene_id,length,gc
ENSG00000113360,7782,0.403623747108712
ENSG00000113368,3633,0.502890173410405
ENSG00000113369,4985,0.378535606820461
ENSG00000113384,2742,0.49890590809628
ENSG00000113387,9266,0.374055687459529
ENSG00000113389,9979,0.430604268964826
ENSG00000113391,5415,0.397968605724838
ENSG00000113407,4257,0.440216114634719
ENSG00000113441,14966,0.39469464118669
ENSG00000113448,16140,0.3909541511772
ENSG00000113456,5627,0.425271014750311
ENSG00000113460,4710,0.357537154989384
ENSG00000113494,13006,0.415269875442104
ENSG00000113504,6004,0.635576282478348
ENSG00000113522,10565,0.408424041646947
ENSG00000113532,7812,0.405785970302099
ENSG00000113552,3959,0.4498610760293
ENSG00000113555,6114,0.529604187111547
ENSG00000113558,12697,0.416948885563519
ENSG00000113569,9158,0.433391570211837
ENSG00000113575,6141,0.403028822667318
ENSG00000113580,9161,0.394607575592184
ENSG00000113583,2301,0.479791395045632
ENSG00000113593,3777,0.371723590150913
ENSG00000113595,4654,0.412333476579287
ENSG00000113597,6761,0.347581718680669
ENSG00000113615,7291,0.384035111781649
ENSG00000113621,4807,0.42458914083628
ENSG00000113638,9708,0.374845488257108
ENSG00000113643,3417,0.403277729002049
ENSG00000113645,10082,0.525292600674469
ENSG00000113648,17013,0.476106506788926
ENSG00000113649,8714,0.383979802616479
ENSG00000113658,9040,0.398561946902655
ENSG00000113712,8505,0.448324514991182
ENSG00000113716,6263,0.558837617755069
ENSG00000113719,16736,0.522645793499044
ENSG00000113721,7135,0.539032936229853
ENSG00000113732,1609,0.4319453076445
ENSG00000113734,2440,0.480327868852459
ENSG00000113742,10444,0.380122558406741
ENSG00000113749,5675,0.553832599118943
ENSG00000113758,5119,0.628247704629811
ENSG00000113761,6686,0.511367035596769
ENSG00000113790,4651,0.388088583100409
ENSG00000113810,8164,0.387677609015189
ENSG00000113811,2055,0.434063260340633
ENSG00000113812,4016,0.454432270916335
ENSG00000113838,3398,0.409358446144791
ENSG00000113845,2715,0.425414364640884
ENSG00000113851,8052,0.368107302533532
ENSG00000113916,5936,0.485175202156334
ENSG00000113924,2682,0.410887397464579
ENSG00000113966,4561,0.350142512606884
ENSG00000113971,11488,0.396935933147632
ENSG00000114013,3437,0.447192318882747
ENSG00000114021,9226,0.425211359202255
ENSG00000114023,11604,0.393226473629783
ENSG00000114026,8733,0.524218481621436
ENSG00000114030,8498,0.404095081195575
ENSG00000114054,7498,0.46412376633769
ENSG00000114062,19033,0.388535701150633
ENSG00000114098,9843,0.395611094178604
ENSG00000114107,4409,0.428668632342935
ENSG00000114120,10339,0.347422381274785
ENSG00000114125,3102,0.405544809800129
ENSG00000114126,11897,0.412372867109355
ENSG00000114127,11982,0.391003171423802
ENSG00000114166,5211,0.410861638840913
ENSG00000114204,2678,0.331217326362957
ENSG00000114209,3275,0.372824427480916
ENSG00000114268,6107,0.537907319469461
ENSG00000114270,11133,0.612323722267134
ENSG00000114302,6665,0.41695423855964
ENSG00000114315,2059,0.522583778533269
ENSG00000114316,7328,0.512691048034935
ENSG00000114331,11066,0.394541839869872
ENSG00000114346,5499,0.377159483542462
ENSG00000114353,7405,0.585685347738015
ENSG00000114354,12709,0.372098512864899
ENSG00000114383,2404,0.652662229617305
ENSG00000114388,3412,0.560668229777257
ENSG00000114391,2618,0.433919022154316
ENSG00000114395,1926,0.57736240913811
ENSG00000114405,4388,0.359617137648131
ENSG00000114416,11874,0.366767727808658
ENSG00000114423,12269,0.38568750509414
ENSG00000114439,11892,0.399175916582577
ENSG00000114446,3631,0.394932525475076
ENSG00000114450,7975,0.403887147335423
ENSG00000114455,3574,0.397313933967543
ENSG00000114473,7468,0.416845206213176
ENSG00000114480,4651,0.373253063857235
ENSG00000114487,3747,0.378702962369896
ENSG00000114491,7512,0.46751863684771
ENSG00000114503,5111,0.453335942085698
ENSG00000114520,2708,0.480428360413589
ENSG00000114529,6021,0.437302773625644
ENSG00000114541,11201,0.428086777966253
ENSG00000114544,6590,0.520637329286798
ENSG00000114554,11235,0.617356475300401
ENSG00000114573,5116,0.398944487881157
ENSG00000114626,6155,0.615759545085297
ENSG00000114631,2175,0.640919540229885
ENSG00000114648,7064,0.507361268403171
ENSG00000114650,6288,0.471055979643766
ENSG00000114656,12033,0.45732568769218
ENSG00000114670,5355,0.435294117647059
ENSG00000114686,2715,0.393738489871087
ENSG00000114698,4231,0.357835027180336
ENSG00000114735,19221,0.530617553717288
ENSG00000114737,5056,0.568433544303797
ENSG00000114738,3915,0.583141762452107
ENSG00000114739,15705,0.478892072588348
ENSG00000114742,7473,0.405325839689549
ENSG00000114744,4895,0.372829417773238
ENSG00000114745,8939,0.538427117127196
ENSG00000114767,1542,0.551880674448768
ENSG00000114770,11365,0.473383194016718
ENSG00000114779,3161,0.561531161024992
ENSG00000114784,1889,0.373213340391742
ENSG00000114796,8650,0.389479768786127
ENSG00000114805,7177,0.414657935070364
ENSG00000114812,7384,0.5636511375948
ENSG00000114841,13873,0.571253514020039
ENSG00000114850,5179,0.407993821201004
ENSG00000114853,5685,0.611433597185576
ENSG00000114854,1141,0.590709903593339
ENSG00000114857,17309,0.384597608180715
ENSG00000114859,8522,0.561370570288665
ENSG00000114861,32800,0.431676829268293
ENSG00000114867,8752,0.571183729433272
ENSG00000114902,5121,0.452841241944933
ENSG00000114904,6393,0.428593774440795
ENSG00000114923,4952,0.63953957996769
ENSG00000114933,14373,0.445557642802477
ENSG00000114942,1915,0.45378590078329
ENSG00000114948,6425,0.447003891050584
ENSG00000114956,1455,0.479037800687285
ENSG00000114978,6440,0.423291925465839
ENSG00000114982,9022,0.425182886277987
ENSG00000114988,2709,0.483942414174972
ENSG00000114999,15730,0.432422123331214
ENSG00000115020,10839,0.411292554663714
ENSG00000115042,5678,0.534519196900317
ENSG00000115053,8919,0.49366520910416
ENSG00000115073,2853,0.593059936908517
ENSG00000115084,13398,0.395730706075534
ENSG00000115085,5314,0.626646593902898
ENSG00000115091,11946,0.351498409509459
ENSG00000115107,4562,0.567295046032442
ENSG00000115109,9209,0.424910413725703
ENSG00000115112,9367,0.499626347816804
ENSG00000115128,1125,0.415111111111111
ENSG00000115129,2312,0.461505190311419
ENSG00000115137,5624,0.435633001422475
ENSG00000115138,1538,0.612483745123537
ENSG00000115145,6776,0.420159386068477
ENSG00000115159,7165,0.408234473133287
ENSG00000115163,1949,0.487429451000513
ENSG00000115165,3384,0.385342789598109
ENSG00000115170,9842,0.43609022556391
ENSG00000115183,14915,0.470063694267516
ENSG00000115204,5625,0.501155555555556
ENSG00000115207,5702,0.471764293230446
ENSG00000115211,5193,0.495474677450414
ENSG00000115216,5329,0.511165321823982
ENSG00000115221,5785,0.365773552290406
ENSG00000115232,10654,0.376759902384081
ENSG00000115233,7311,0.350841198194501
ENSG00000115234,3767,0.528802760817627
ENSG00000115239,6735,0.451076466221232
ENSG00000115241,3995,0.507884856070088
ENSG00000115255,2030,0.642857142857143
ENSG00000115257,3792,0.623417721518987
ENSG00000115267,5225,0.407464114832536
ENSG00000115268,2138,0.627221702525725
ENSG00000115271,5323,0.358444486191997
ENSG00000115274,1442,0.615811373092926
ENSG00000115275,3584,0.577287946428571
ENSG00000115282,4767,0.539542689322425
ENSG00000115286,7456,0.614270386266094
ENSG00000115289,1744,0.5625
ENSG00000115290,3024,0.415013227513228
ENSG00000115295,23405,0.376030762657552
ENSG00000115306,18473,0.463433118605532
ENSG00000115307,2455,0.54867617107943
ENSG00000115310,6644,0.408338350391331
ENSG00000115317,3405,0.53920704845815
ENSG00000115318,4519,0.576676255808807
ENSG00000115325,2800,0.631071428571429
ENSG00000115339,4589,0.436914360427108
ENSG00000115350,2000,0.458
ENSG00000115355,33942,0.384125861764186
ENSG00000115364,8947,0.378562646697217
ENSG00000115365,5254,0.397982489531785
ENSG00000115368,5040,0.373412698412698
ENSG00000115392,37977,0.363114516681149
ENSG00000115415,18467,0.380083391996534
ENSG00000115419,9833,0.36387674158446
ENSG00000115421,8479,0.374808350041278
ENSG00000115423,13514,0.407429332544028
ENSG00000115425,3196,0.443679599499374
ENSG00000115446,2230,0.478923766816144
ENSG00000115457,4742,0.565584141712358
ENSG00000115459,7259,0.508058961289434
ENSG00000115464,18443,0.410291167380578
ENSG00000115484,2701,0.415401703072936
ENSG00000115486,13307,0.466521379724957
ENSG00000115504,8224,0.419260700389105
ENSG00000115514,2816,0.449928977272727
ENSG00000115520,2654,0.411077618688772
ENSG00000115523,3047,0.569740728585494
ENSG00000115524,10421,0.399289895403512
ENSG00000115525,16300,0.483742331288344
ENSG00000115526,4499,0.50122249388753
ENSG00000115539,1532,0.471279373368146
ENSG00000115540,4081,0.368537123254104
ENSG00000115541,1823,0.472298409215579
ENSG00000115548,13299,0.429881946010978
ENSG00000115556,5777,0.493162541111303
ENSG00000115561,7019,0.412879327539536
ENSG00000115568,11560,0.491176470588235
ENSG00000115590,2957,0.460601961447413
ENSG00000115594,7123,0.447845009125369
ENSG00000115602,5746,0.420292377305952
ENSG00000115604,4500,0.420888888888889
ENSG00000115607,2966,0.430546190155091
ENSG00000115641,6626,0.405976456383942
ENSG00000115649,2719,0.549834497977197
ENSG00000115652,6980,0.451432664756447
ENSG00000115657,5205,0.544092219020173
ENSG00000115661,4368,0.532051282051282
ENSG00000115677,12160,0.472368421052632
ENSG00000115685,3781,0.548796614652208
ENSG00000115687,10665,0.505578996718237
ENSG00000115694,7588,0.584739061676331
ENSG00000115718,2491,0.613809714973906
ENSG00000115738,2213,0.525982828739268
ENSG00000115750,3975,0.403522012578616
ENSG00000115756,6237,0.602693602693603
ENSG00000115758,3307,0.51527063804052
ENSG00000115760,18535,0.417642298354465
ENSG00000115761,21331,0.407153907458628
ENSG00000115762,6728,0.485285374554102
ENSG00000115806,4705,0.463336875664187
ENSG00000115808,14351,0.411748310222284
ENSG00000115816,3512,0.41628701594533
ENSG00000115825,10269,0.391372090758594
ENSG00000115827,7657,0.391537155543947
ENSG00000115828,2676,0.448056801195815
ENSG00000115839,20734,0.387817111989968
ENSG00000115840,6126,0.433235390140385
ENSG00000115841,6031,0.362958050074615
ENSG00000115866,4752,0.434343434343434
ENSG00000115875,4045,0.447218788627936
ENSG00000115896,8122,0.409135680866782
ENSG00000115902,6941,0.499063535513615
ENSG00000115904,22984,0.372041420118343
ENSG00000115919,17442,0.363719756908611
ENSG00000115935,15561,0.434740697898593
ENSG00000115942,5831,0.413136683244727
ENSG00000115944,5605,0.503835860838537
ENSG00000115946,2630,0.416730038022814
ENSG00000115947,8916,0.400964558097802
ENSG00000115956,3205,0.465210608424337
ENSG00000115966,5751,0.398017736045905
ENSG00000115970,14197,0.433471860252166
ENSG00000115977,24843,0.40719719840599
ENSG00000115993,7516,0.434140500266099
ENSG00000115998,3573,0.442485306465155
ENSG00000116001,6607,0.413652187074315
ENSG00000116005,5864,0.423772169167804
ENSG00000116016,7291,0.532300096008778
ENSG00000116017,7217,0.592074269086878
ENSG00000116030,2153,0.490478402229447
ENSG00000116044,14975,0.389515859766277
ENSG00000116062,17683,0.423514109596788
ENSG00000116095,14205,0.375008799718409
ENSG00000116096,1458,0.593278463648834
ENSG00000116106,7554,0.451151707704527
ENSG00000116117,10522,0.467496673636191
ENSG00000116120,6761,0.412956663215501
ENSG00000116127,22670,0.421923246581385
ENSG00000116128,6331,0.536250197441163
ENSG00000116133,6214,0.510138397167686
ENSG00000116138,8563,0.446689244423683
ENSG00000116147,12806,0.437763548336717
ENSG00000116151,11337,0.610302549175267
ENSG00000116157,1692,0.510047281323877
ENSG00000116161,4611,0.432010409889395
ENSG00000116171,8253,0.418272143462983
ENSG00000116191,9161,0.36284248444493
ENSG00000116198,11885,0.489861169541439
ENSG00000116199,6046,0.442275884882567
ENSG00000116205,12168,0.458744247205786
ENSG00000116209,9149,0.416438955077058
ENSG00000116212,2164,0.473197781885397
ENSG00000116213,7634,0.553445113963846
ENSG00000116221,2549,0.528442526480973
ENSG00000116237,4910,0.511812627291242
ENSG00000116251,4665,0.521114683815648
ENSG00000116260,9276,0.546463993100474
ENSG00000116266,5892,0.348438560760353
ENSG00000116273,3632,0.540198237885463
ENSG00000116285,4179,0.401292175161522
ENSG00000116288,2397,0.493950771798081
ENSG00000116299,9194,0.505982162279748
ENSG00000116337,9301,0.567358348564671
ENSG00000116350,8806,0.425278219395867
ENSG00000116353,4138,0.473417109714838
ENSG00000116396,26071,0.529131985731272
ENSG00000116406,18576,0.356481481481482
ENSG00000116455,2685,0.459217877094972
ENSG00000116459,3138,0.422562141491396
ENSG00000116473,5532,0.388286334056399
ENSG00000116478,3966,0.505547150781644
ENSG00000116489,3495,0.369957081545064
ENSG00000116497,9190,0.415451577801959
ENSG00000116514,2734,0.556693489392831
ENSG00000116521,2442,0.543407043407043
ENSG00000116525,3976,0.573440643863179
ENSG00000116539,13783,0.434810999056809
ENSG00000116560,7720,0.426813471502591
ENSG00000116574,3965,0.452206809583859
ENSG00000116580,11970,0.457226399331663
ENSG00000116584,9250,0.502594594594595
ENSG00000116586,1404,0.551282051282051
ENSG00000116604,6351,0.559282002834199
ENSG00000116641,24890,0.371112896745681
ENSG00000116649,1894,0.636219640971489
ENSG00000116652,3555,0.358649789029536
ENSG00000116661,3163,0.535567499209611
ENSG00000116663,1735,0.595389048991355
ENSG00000116667,11594,0.446265309642919
ENSG00000116668,4068,0.395280235988201
ENSG00000116670,5431,0.576505247652366
ENSG00000116675,6958,0.439925265881
ENSG00000116678,11370,0.359806508355321
ENSG00000116679,7873,0.401498793344341
ENSG00000116685,3281,0.601036269430052
ENSG00000116688,10234,0.517979284737151
ENSG00000116690,5049,0.461081402257873
ENSG00000116691,2821,0.638780574264445
ENSG00000116698,8317,0.46459059757124
ENSG00000116701,4319,0.487612873350313
ENSG00000116704,6193,0.397707088648474
ENSG00000116711,2879,0.390413337964571
ENSG00000116717,1925,0.577662337662338
ENSG00000116729,4459,0.401659564924871
ENSG00000116731,10933,0.453672368060002
ENSG00000116741,2088,0.409003831417625
ENSG00000116747,9070,0.358213891951488
ENSG00000116750,6661,0.420957814142021
ENSG00000116752,1289,0.431342125678821
ENSG00000116754,8473,0.371887171013809
ENSG00000116761,2414,0.431648715824358
ENSG00000116771,3095,0.522132471728594
ENSG00000116786,4134,0.626269956458636
ENSG00000116791,4085,0.4203182374541
ENSG00000116793,7170,0.393723849372385
ENSG00000116809,4240,0.517452830188679
ENSG00000116815,1784,0.45067264573991
ENSG00000116819,4308,0.591457753017642
ENSG00000116824,1635,0.44954128440367
ENSG00000116830,10158,0.437586139003741
ENSG00000116852,12164,0.563959223939493
ENSG00000116857,3919,0.46644552181679
ENSG00000116863,1651,0.587522713506965
ENSG00000116871,5271,0.638209068487953
ENSG00000116874,3830,0.393733681462141
ENSG00000116885,2788,0.458393113342898
ENSG00000116898,2863,0.52078239608802
ENSG00000116903,5100,0.432549019607843
ENSG00000116906,3261,0.422876418276602
ENSG00000116918,6353,0.364237368172517
ENSG00000116922,4443,0.520369119963988
ENSG00000116954,5116,0.464034401876466
ENSG00000116962,5811,0.480640165203924
ENSG00000116977,9462,0.422215176495456
ENSG00000116983,4758,0.534047919293821
ENSG00000116984,19254,0.446608496935702
ENSG00000116985,4826,0.585163696643183
ENSG00000116990,5063,0.561919810389098
ENSG00000116991,8552,0.459541627689429
ENSG00000117000,6232,0.397785622593068
ENSG00000117009,5946,0.387991927346115
ENSG00000117010,3101,0.403418252176717
ENSG00000117016,7259,0.543325526932084
ENSG00000117020,16643,0.370305834284684
ENSG00000117036,6707,0.451021321007902
ENSG00000117054,13774,0.404675475533614
ENSG00000117090,4012,0.462362911266201
ENSG00000117091,3254,0.417947141979103
ENSG00000117115,6000,0.526666666666667
ENSG00000117118,2324,0.420826161790017
ENSG00000117133,2290,0.383842794759825
ENSG00000117139,24899,0.425679746174545
ENSG00000117143,4619,0.383632820956917
ENSG00000117151,6934,0.384193827516585
ENSG00000117153,3508,0.468928164196123
ENSG00000117155,8563,0.394604694616373
ENSG00000117174,6203,0.374334999193938
ENSG00000117222,4404,0.445731153496821
ENSG00000117226,4284,0.407796451914099
ENSG00000117228,6103,0.388005898738325
ENSG00000117242,4443,0.492685122664866
ENSG00000117262,5561,0.408919259126056
ENSG00000117280,3904,0.472592213114754
ENSG00000117281,3971,0.419038025686225
ENSG00000117298,7308,0.559386973180077
ENSG00000117305,5628,0.451670220326937
ENSG00000117308,3955,0.610619469026549
ENSG00000117318,1496,0.56951871657754
ENSG00000117322,5030,0.465009940357853
ENSG00000117335,15505,0.370396646243147
ENSG00000117360,5408,0.464681952662722
ENSG00000117362,3473,0.53901526058163
ENSG00000117385,6766,0.503990540939994
ENSG00000117394,6614,0.554429996976111
ENSG00000117395,3561,0.426565571468689
ENSG00000117399,2012,0.575546719681909
ENSG00000117400,3937,0.533655067310135
ENSG00000117408,5072,0.578667192429022
ENSG00000117410,3239,0.561901821549861
ENSG00000117411,5472,0.590643274853801
ENSG00000117419,2785,0.552962298025135
ENSG00000117448,3121,0.543095161807113
ENSG00000117450,1682,0.450059453032105
ENSG00000117461,7397,0.429768825199405
ENSG00000117475,3820,0.380104712041885
ENSG00000117479,4364,0.406049495875344
ENSG00000117480,2724,0.613436123348018
ENSG00000117481,7856,0.494017311608961
ENSG00000117500,9211,0.395613939854522
ENSG00000117505,10925,0.376018306636156
ENSG00000117519,2783,0.499101688825009
ENSG00000117523,14189,0.428359997180915
ENSG00000117528,7655,0.379751796211626
ENSG00000117533,4986,0.40954673084637
ENSG00000117543,5951,0.408670811628298
ENSG00000117560,1805,0.469252077562327
ENSG00000117569,14681,0.348341393638036
ENSG00000117586,3963,0.395407519555892
ENSG00000117592,2311,0.427087840761575
ENSG00000117593,7353,0.402692778457772
ENSG00000117594,1512,0.430555555555556
ENSG00000117595,5106,0.480415197806502
ENSG00000117597,10411,0.438478532321583
ENSG00000117602,7138,0.427991033903054
ENSG00000117614,3773,0.433342168036046
ENSG00000117616,6730,0.426448736998514
ENSG00000117620,18235,0.374115711543735
ENSG00000117625,9092,0.390453145622525
ENSG00000117632,6247,0.537057787738114
ENSG00000117640,5797,0.52561669829222
ENSG00000117643,9702,0.547103689960833
ENSG00000117650,3095,0.398384491114701
ENSG00000117676,5884,0.575798776342624
ENSG00000117682,7156,0.491335941866965
ENSG00000117691,1264,0.549841772151899
ENSG00000117697,13867,0.401673036705848
ENSG00000117713,15939,0.523244871070958
ENSG00000117724,11646,0.40236991241628
ENSG00000117748,1981,0.497728419989904
ENSG00000117751,2815,0.493072824156306
ENSG00000117758,3801,0.398579321231255
ENSG00000117791,2597,0.47631882941856
ENSG00000117834,4535,0.535832414553473
ENSG00000117859,10273,0.42402414095201
ENSG00000117862,2864,0.444134078212291
ENSG00000117868,7094,0.504369890047928
ENSG00000117877,3197,0.557084766969034
ENSG00000117899,7455,0.473105298457411
ENSG00000117906,9901,0.384203615796384
ENSG00000117984,5697,0.656134807793576
ENSG00000118007,7843,0.438735177865613
ENSG00000118046,8811,0.659176029962547
ENSG00000118058,31469,0.436429502049636
ENSG00000118096,3773,0.479724357275378
ENSG00000118113,3437,0.389002036659878
ENSG00000118162,2115,0.526241134751773
ENSG00000118181,1477,0.468517264725796
ENSG00000118193,7294,0.379215793803126
ENSG00000118197,4410,0.490249433106576
ENSG00000118200,8442,0.404761904761905
ENSG00000118217,14263,0.407698240201921
ENSG00000118242,3638,0.410940076965366
ENSG00000118246,9759,0.389998975304847
ENSG00000118257,13896,0.486974668969488
ENSG00000118260,12132,0.364408176722717
ENSG00000118263,9262,0.463074929820773
ENSG00000118276,5165,0.464278799612778
ENSG00000118292,1270,0.503937007874016
ENSG00000118307,3126,0.387076135636596
ENSG00000118308,6611,0.407048857963999
ENSG00000118363,2967,0.398382204246714
ENSG00000118369,5754,0.597149808828641
ENSG00000118402,3013,0.450381679389313
ENSG00000118412,8147,0.383085798453418
ENSG00000118418,1014,0.511834319526627
ENSG00000118420,6402,0.411902530459232
ENSG00000118432,6345,0.379826635145784
ENSG00000118454,6184,0.414133247089263
ENSG00000118473,25445,0.37716643741403
ENSG00000118482,20926,0.368393386218102
ENSG00000118495,6410,0.449297971918877
ENSG00000118496,9051,0.369240967848857
ENSG00000118503,6393,0.482402627874237
ENSG00000118507,4593,0.438275636838668
ENSG00000118508,1065,0.502347417840376
ENSG00000118513,5497,0.434782608695652
ENSG00000118514,2858,0.355493351994402
ENSG00000118515,9990,0.423723723723724
ENSG00000118518,3392,0.414504716981132
ENSG00000118520,2219,0.399278954484002
ENSG00000118557,5591,0.404757646217135
ENSG00000118564,4701,0.41523080195703
ENSG00000118579,10972,0.440758293838863
ENSG00000118596,13703,0.348171933153324
ENSG00000118600,10352,0.394802936630603
ENSG00000118620,6831,0.369052847313717
ENSG00000118640,895,0.540782122905028
ENSG00000118655,4721,0.482313069264986
ENSG00000118680,1738,0.486766398158803
ENSG00000118689,7670,0.493089960886571
ENSG00000118690,4254,0.430418429713211
ENSG00000118705,2700,0.498148148148148
ENSG00000118707,3973,0.539642587465391
ENSG00000118762,5531,0.44747785210631
ENSG00000118777,5602,0.404855408782578
ENSG00000118804,2244,0.463903743315508
ENSG00000118816,4048,0.47850790513834
ENSG00000118855,5227,0.441170843696193
ENSG00000118873,21916,0.388848329987224
ENSG00000118894,3135,0.544178628389155
ENSG00000118900,8592,0.552607076350093
ENSG00000118922,11114,0.376552096454922
ENSG00000118939,1905,0.39737532808399
ENSG00000118960,14625,0.525811965811966
ENSG00000118961,4433,0.429731558763817
ENSG00000118965,7807,0.40194697066735
ENSG00000118971,7988,0.472583875813721
ENSG00000118976,3067,0.441473752852951
ENSG00000118985,7108,0.469189645469893
ENSG00000118997,21349,0.372148578387747
ENSG00000119004,10619,0.429136453526697
ENSG00000119013,1852,0.414686825053996
ENSG00000119041,7330,0.388130968622101
ENSG00000119042,14762,0.431106896084541
ENSG00000119048,3402,0.400352733686067
ENSG00000119121,9193,0.41890568911128
ENSG00000119138,5201,0.482599500096135
ENSG00000119139,15243,0.460080036738175
ENSG00000119185,6659,0.469439855834209
ENSG00000119203,3686,0.450081389039609
ENSG00000119227,3198,0.602564102564103
ENSG00000119231,7035,0.443496801705757
ENSG00000119242,8219,0.500304173257087
ENSG00000119280,5161,0.516372795969773
ENSG00000119285,9061,0.399183313100099
ENSG00000119314,8236,0.400315687226809
ENSG00000119318,4613,0.437025796661609
ENSG00000119321,18557,0.406639004149378
ENSG00000119326,3124,0.426696542893726
ENSG00000119328,2525,0.411881188118812
ENSG00000119333,2672,0.547529940119761
ENSG00000119335,5940,0.436363636363636
ENSG00000119383,5624,0.591216216216216
ENSG00000119392,10755,0.462761506276151
ENSG00000119396,4308,0.421773444753946
ENSG00000119397,22349,0.409548525661103
ENSG00000119401,3777,0.482128673550437
ENSG00000119402,11354,0.419499735775938
ENSG00000119403,6594,0.503488019411586
ENSG00000119408,4433,0.539138281073765
ENSG00000119414,4443,0.474454197614225
ENSG00000119421,804,0.478855721393035
ENSG00000119431,2092,0.54302103250478
ENSG00000119446,5196,0.429368745188607
ENSG00000119457,2465,0.542393509127789
ENSG00000119471,3307,0.390081644995464
ENSG00000119487,6741,0.437917222963952
ENSG00000119508,6314,0.463256255939183
ENSG00000119509,7131,0.441733277240219
ENSG00000119514,3166,0.477890082122552
ENSG00000119522,10337,0.44384250749734
ENSG00000119523,2970,0.443097643097643
ENSG00000119535,10594,0.535586180857089
ENSG00000119537,9031,0.431402945410254
ENSG00000119541,4315,0.428273464658169
ENSG00000119559,4774,0.621910347716799
ENSG00000119574,3006,0.541916167664671
ENSG00000119596,14935,0.456243722798795
ENSG00000119599,5536,0.510115606936416
ENSG00000119608,4826,0.449026108578533
ENSG00000119616,4747,0.412892353065094
ENSG00000119632,1602,0.545568039950062
ENSG00000119636,4624,0.397058823529412
ENSG00000119638,13327,0.430929691603512
ENSG00000119640,1803,0.43261231281198
ENSG00000119650,4169,0.504917246342049
ENSG00000119655,2584,0.459365325077399
ENSG00000119661,8884,0.406235929761369
ENSG00000119669,4166,0.628420547287566
ENSG00000119673,2239,0.54935238945958
ENSG00000119681,9078,0.521921128001763
ENSG00000119682,7805,0.411018577834721
ENSG00000119684,8358,0.427973199329983
ENSG00000119685,12267,0.441183663487405
ENSG00000119686,4910,0.4989816700611
ENSG00000119688,8922,0.513001569154898
ENSG00000119689,4548,0.477352682497801
ENSG00000119698,4973,0.404785843555198
ENSG00000119699,5223,0.507179781734635
ENSG00000119705,2631,0.462941847206385
ENSG00000119707,11764,0.369177150629038
ENSG00000119711,6682,0.451960490870997
ENSG00000119714,3474,0.554116292458262
ENSG00000119718,5436,0.4532744665195
ENSG00000119720,17393,0.415167021215432
ENSG00000119723,6686,0.467992820819623
ENSG00000119725,6471,0.446762478751352
ENSG00000119729,6424,0.448007471980075
ENSG00000119737,2094,0.461318051575931
ENSG00000119760,5312,0.425828313253012
ENSG00000119771,11109,0.572418759564317
ENSG00000119772,13781,0.572454829112546
ENSG00000119777,4909,0.556325117131799
ENSG00000119778,10501,0.427578325873726
ENSG00000119782,1677,0.550983899821109
ENSG00000119787,5810,0.433218588640275
ENSG00000119801,3421,0.456299327681964
ENSG00000119812,17840,0.403026905829596
ENSG00000119820,12239,0.397663207778413
ENSG00000119844,6514,0.377955173472521
ENSG00000119862,3933,0.427409102466311
ENSG00000119865,3548,0.41065388951522
ENSG00000119866,24514,0.462919148241821
ENSG00000119878,6931,0.402827874765546
ENSG00000119888,2430,0.481069958847737
ENSG00000119899,3441,0.438535309503051
ENSG00000119900,9176,0.358217088055798
ENSG00000119906,8812,0.406604630049932
ENSG00000119912,16811,0.429004818273749
ENSG00000119915,1400,0.518571428571429
ENSG00000119917,5067,0.434379317150188
ENSG00000119922,4326,0.426953305594082
ENSG00000119927,9809,0.45162605770211
ENSG00000119929,1792,0.478236607142857
ENSG00000119943,3865,0.512807244501941
ENSG00000119950,5907,0.475537497883867
ENSG00000119953,5404,0.397853441894893
ENSG00000119965,3083,0.461239052870581
ENSG00000119969,14231,0.378539807462582
ENSG00000119977,9465,0.409825673534073
ENSG00000119979,6291,0.462406612621205
ENSG00000119986,1375,0.543272727272727
ENSG00000120008,10707,0.421313159615205
ENSG00000120029,4747,0.448493785548768
ENSG00000120049,3397,0.562260818369149
ENSG00000120051,3491,0.443425952449155
ENSG00000120053,2424,0.481848184818482
ENSG00000120063,6431,0.445964857720417
ENSG00000120071,23858,0.439307569787912
ENSG00000120093,7425,0.501952861952862
ENSG00000120129,2013,0.543467461500248
ENSG00000120137,10348,0.391766524932354
ENSG00000120156,4804,0.450666111573689
ENSG00000120158,4140,0.477777777777778
ENSG00000120159,3160,0.411708860759494
ENSG00000120162,7120,0.456460674157303
ENSG00000120217,4108,0.412852969814995
ENSG00000120253,4420,0.462217194570136
ENSG00000120254,4891,0.502555714577796
ENSG00000120256,6026,0.47693328908065
ENSG00000120262,5432,0.41439617083947
ENSG00000120265,2832,0.481991525423729
ENSG00000120278,10294,0.455022343112493
ENSG00000120279,3030,0.37986798679868
ENSG00000120280,1792,0.372767857142857
ENSG00000120306,1857,0.493268712977922
ENSG00000120314,7483,0.531471335026059
ENSG00000120318,6195,0.530750605326877
ENSG00000120333,2594,0.416730917501928
ENSG00000120334,5165,0.440851887705712
ENSG00000120370,11246,0.363951627245243
ENSG00000120437,2639,0.461159530125047
ENSG00000120438,4883,0.430882654106082
ENSG00000120451,17308,0.435752253293275
ENSG00000120458,4534,0.489413321570357
ENSG00000120509,5117,0.489740082079343
ENSG00000120519,12495,0.381272509003601
ENSG00000120526,10506,0.395393108699791
ENSG00000120533,6784,0.388708726415094
ENSG00000120539,4660,0.433047210300429
ENSG00000120594,12567,0.399538473780536
ENSG00000120616,11286,0.382332092858409
ENSG00000120647,3550,0.448732394366197
